100, 0, 0
200, 0, 0
300, 0, 0
400, 0, 0
500, 0, 0
600, 0, 0
700, 0, 0
800, 0, 0
900, 0, 0
1000, 2.00000000000000000000, 2.00000000000000000000
1100, 3.00000000000000000000, 2.50000000000000000000
1200, 7.00000000000000000000, 4.50000000000000000000
1300, 5.50000000000000000000, 2.33333333333333333333
1400, 6.50000000000000000000, 2.66666666666666666666
1500, 7.00000000000000000000, 2.83333333333333333333
1600, 10.00000000000000000000, 3.83333333333333333333
1700, 8.00000000000000000000, 2.33333333333333333333
1800, 12.00000000000000000000, 3.33333333333333333333
1900, 9.50000000000000000000, 2.15000000000000000000
2000, 11.00000000000000000000, 2.45000000000000000000
2100, 11.00000000000000000000, 2.03333333333333333333
2200, 12.20000000000000000000, 2.23333333333333333333
2300, 12.00000000000000000000, 1.88095238095238095238
2400, 8.77777777777777777777, .98888888888888888888
2500, 7.53846153846153846153, .61538461538461538461
2600, 6.41176470588235294117, .41503267973856209150
2700, 6.83333333333333333333, .41520467836257309941
2800, 7.31578947368421052631, .41842105263157894736
2900, 7.00000000000000000000, .36580086580086580086
3000, 7.72727272727272727272, .38142292490118577075
